id,name,short_description,full_description,topic,languages,prohibited_content,categories
5cd011d5804df76a2bc55126,drake.network,"We are a public, perpetually free-for-all, community run Mastodon server operated by furries, for furries. Oh, not to forget Dragonkin either!","We are a public, perpetually free-for-all, community run Mastodon server operated by furries, for furries. Oh, not to forget Dragonkin either! We have only loosely applied rules with the strictly enforced ones mostly being applicable to those that keep others safe and free from harassment, bullying, or harm of any kind. There is only a desire to provide a open and free network, where everyone is able to express their ideas, creativity, and thoughts. Provided they do no offensive harm to others :)

We have many features over other instances that'll surely tickle your fur, such as the usage of Mastodon Glitch which enables ultra-long RAWRs. We'll soon further be introducing Tor onion network support along with IPv6 network connectivity (as of writing on May 6th, 2019). There are links within that you may follow in order to get status updates on these. As a community run server by furries, we endeavour to always maintain 100% support for the most secure HTTPS and TLS protocols possible, as regularly tested by Qualys SSL Labs.

This Mastodon instance is, at the present, hosted on a Virtual Private Server (VPS) on a bare metal machine leased and operated by GekkoFyre Networks. It is operated as a SolusVM Slave with KVM as the hypervisor of choice and while we won't give out exact specifications for security reasons, know that the server has well over one hundred gigabytes of DDR3 ECC RAM, a modern Intel Xeon CPU, and large amounts of redundant storage.","Furries, otherkin, therians, and Dragonkin",['en'],"['pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['furry', 'lgbt']"
5cd165a8804df76a2bc55128,pups.social,A Mastodon instance for anyone who is into pup play,A Mastodon instance for anyone who is into pup play,kink,['en'],"['illegalContentLinks', 'spam']",['adult']
5cd9de69cbe5a27a5f514e8d,social.catgirlsin.space,"A pleroma instance for those who like anime, programming and video games.","If you like anime and programming this instance will suffice. Really, you can talk about almost anything*.

*We do not federate with instances on dzuk-mutants blocklist as well as other instances on the blocklist account (@blocklist@catgirlsin.space). We also forbid hate speech, homophobia and transphobia at the administrations discretion. Posting extreme fetish material (extreme BDSM/scat/gore/diaper/etc.) is also forbidden and all NSFW content, including text has to be put under a CW.

The instance is specifically configured to put handles at catgirlsin.space, as opposed to social.catgirlsin.space, so no need for that pesky social part if you're just looking to share your handle! ",None,"['nl', 'en']","['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'spoilers_nocw']","['anime', 'tech']"
5ce7a49d7b3df93d7ecc5d4f,hellsite.site,"Hellsite dot site! A hacky instance for leftists, hackers and gays",We run a custom fork of the mastodon source code giving us many unique features. We also have a strong focus on community with a discord and friendly people. Come and hang out with us,None,['en'],"['nudity_nocw', 'pornography_nocw', 'spam', 'advertising']","['lgbt', 'tech']"
5cfd5c71b6d5577c787d07ff,mastodon.nogods.be,A young instance all about freedom and equality,We are all about promoting freedom and equality. ,None,['en'],"['spam', 'advertising']",['activism']
5cfea0d2b6d5577c787d0813,skrt.social,Skrt! Skrt!,"Everybody is welcome, just sign up.",None,"['en', 'de']","['nudity_nocw', 'pornography_nocw', 'spam']",[]
5cffb7f2b6d5577c787d0819,mastchan.org,An experimental instance for software development and memes and pretty much anything and everything.,An experimental instance for software development and memes and pretty much anything and everything.,None,['en'],"['illegalContentLinks', 'spam', 'advertising']","['games', 'tech']"
5d055f93b6d5577c787d0825,va11hal.la,"Welcome to VA-11 Hall-A fan Mastodon instance!
Instance where you can do everything you want (almost).
Go ahead and read the rules!","Welcome to VA-11 Hall-A fan Mastodon instance!
Instance where you can do everything you want (almost).
Go ahead and read the rules!",None,"['en', 'ru']","['nudity_nocw', 'pornography_nocw', 'spam']",[]
5d109823819a9f061b4b6636,social.thisisjoes.site,A general topic microblogging alternative platform. Freedom of speech and association are valued here. One among many in a federated social network.,A general topic microblogging alternative platform. Freedom of speech and association are valued here. One among many in a federated social network.,None,['en'],"['nudity_nocw', 'pornography_nocw', 'spam', 'advertising']",[]
5d2b894d4c73fb35f0f173f7,toot.my,"We are toot.my, a Mastodon instance for Malaysians joining the Fediverse! But all are welcome to join us by our cool and short domain name! ❤","We are toot.my, a Mastodon instance for Malaysians joining the Fediverse! But all are welcome to join us by our cool and short domain name! ❤",For Malaysians and people who love our cool domain,"['zh', 'en', 'ms']","['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
5d399d7bcaede701dd2e0409,1234.as,本站精心维护，域名简短好输入。以下人士特别受欢迎：站长、IT大佬、程序员、设计师、各领域专业人员；以下人士极度不受欢迎：民运人士、政治愤青、垃圾外链散播者。,"墙外不是法外之地，按照国际通用的归属地管辖原则，用户当前身处哪一国，就要接受哪一国的法律管理。本站虽属于境外网站，但并非“海外反华”势力，并不归属于任何组织。站长仅仅出于个人爱好建立此站。站长本人不反华、不反中，更愿意客观、辩证地去看待和理解中外的区别。

本站不欢迎专职于攻击某政党的民运人士。如果您的个人话题政治倾向性非常明显，对某一国、某一统治党派含有强烈的仇恨心理，或者有强烈的意愿要改变某一国现状、颠覆某一国政权、推翻某一种社会制度，本站建议您去其他 Mastodon 实例或者直接去 Twitter，那里可能更合适。

更加推荐的做法是将此处当作一个“干净无广告”、“可以适当谈论敏感话题”的日常使用的微博。",None,"['km', 'zh', 'en', 'tl', 'th', 'vi']","['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising']",[]
5d4965d21af71c04b20a4e79,ministry.moonbutt.science,Luna's podcasting studio.,A place in Fediverse for a bunch of horsefuckers from Inner Equestria.,"My Little Pony: Friendship is Magic, /mlp/ and, *cough*, brony","['nl', 'en', 'de', 'uk']","['nudity_nocw', 'pornography_nocw', 'spam']","['furry', 'tech']"
5d51c8dafb8b2747b967df87,ronin.world,"When work has got you feeling like a mercenary, go full ronin.world on their faces.","We've all heard the saying, ""work hard and get ahead,"" but lately it definitely doesn't feel like that is true. The reality feels more like ""work hard and barely stay afloat, until a medical disaster strikes and sends you into poverty.""

People that actually pull themselves up by their bootstraps are rare. Hustle culture dominates and oppresses.

We're all left feeling like ronin, masterless samurai, in a world that treats us like disposable mercenaries.

Ronin.world is here to connect us in a world that more and more wants us to separate, giving us a vent on our struggles, and a view into the lives of others.",work,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
5d6c68e7a6e56d23f7b4018d,wolfhowl.me,Wolf Howl is a Pleroma instance which particularly caters to members of the alterhuman community.,"Wolf Howl is a Pleroma instance which particularly caters to members of the alterhuman community, including, but not limited to: otherkin, fictionkin, therians, vampires, plural systems, furries, and the other hearted. All are welcome!","Furry, Alterhuman, FurryFandom, Transgender, LGBT, OtherHearted, Plural, Vampire, Fictionkin, Therianthropy, Therian, Otherkin",['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising']","['furry', 'lgbt']"
5d6c693fa6e56d23f7b4018f,indieweb.social,"INDIEWEB.SOCIAL is a #Mastodon-based Fediverse instance that is a home for those who build, study, promote  - or are just fascinated by - a wide varie","INDIEWEB.SOCIAL is a #Mastodon-based Fediverse instance that is a home for those who build, study, promote  - or are just fascinated by - a wide variety of #openweb, #indieweb, #federated and #humanetech practices and technologies.

We seek to promote innovation and shared evolution and promotion of such technologies as well as to offer this instance itself as a platform to experiment with integration and early implementations of these.

We will build out here what we hope to see elsewhere: offerings to federate, interoperate, and build bridges to transition in parallel. And to encourage an open, cross platform discussion of how to support and build this together across many diverse projects and technologies.","Open web technologies: indieweb, fediverse, self-soverign identity, humane tech design, and related areas.",['en'],['nudity_nocw'],['tech']
5d757c3c5b47062df70d684b,pone.social,"If you love My Little Pony: Friendship is Magic, are a brony, or just enjoy browsing the horse memes at /mlp/, then Pone.Social may be for you.","In general, we try to keep things pony- or equine-related. Furry and anime posters will be bullied.

Another pony Mastodon instance?

It's true, we aren't the first or the only pony related Mastodon instance. But I think you'll find our rules here are more relaxed than those other instances and are reflective of our /mlp/ roots (instead of reddit, yeuck). I think we're also the first pony Mastodon instance located in the 🇺🇸.

OK, but why pone instead of pony?

Yeah uhhh, pony was already taken so uhhhhhhhhhhhhhhhhhhhhhhh yeah.

Who's the elephant?

That's Muriel. She was a featured in the episode She Talks to Angel in Season 9 of My Little Pony: Friendship is Magic. And, you know, since Mastodon's mascot is an elephant, it seemed fitting we should also have an elephant mascot.",Focused on My Little Pony: Friendship is Magic and the /mlp/ and brony culture.,['en'],"['spam', 'advertising']",[]
5d77f9fc5b47062df70d684d,justicewarrior.social,Free Speech Safe Space.,"JusticeWarrior.Social is a Mastodon instance where we believe free speech is more important than safe spaces. If you're easily offended, try a different instance. Besides that, try to be nice here and have fun (oh and no illegal stuff, like child pornography).",None,"['nl', 'en']","['illegalContentLinks', 'spam', 'advertising']",[]
5d78ae025b47062df70d684f,mastodon.eric.ovh,Instance mise en place à fin de rendre un service accessible à ceux désirant utiliser Mastodon sans maintien du service. ,"Instance déployée à des fins d'usage personnel et de mise à disposition pour tout qui en nécessiterait l'usage sans maintien du service.

C'est un service en plus de ceux déjà mis en place :
- <a=https://peertube.eric.ovh"">Peertube</a>
- <a=https://plume.eric.ovh"">Plume</a>
- <a=https://funkwhale.eric.ovh"">FunkWhale</a>

",None,"['en', 'fr']","['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
5d7db38e5b47062df70d6855,kafuka.me,"Kafuka.ME is a general instance but has a passion for art, tech, names and emulation. Image resolution cap is 2560x2560px on Kafuka.ME, and more!","Kafuka.ME is a general instance server that has a few highlighted subjects. We support higher resolution images than the standard Mastodon instances! (2560x2560 @ 8MB). We also have an affinity for new and classic computers and video games! We love to recreate older experiences via emulation or older hardware. We support a diverse community, and are welcoming to those who are interested!

We have approved registration, so when you register please let us know a little about you! If you are an artist, into computers, old tech, the world of emulation please make sure to let us know! We hope you'll consider Kafuka.ME!",None,['en'],"['nudity_nocw', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
